id,initialized,answered,abandoned,is_abandoned
CHA-INT-015091,2024-01-05 09:28:05,2024-01-05 09:29:13.640,,0
CHA-INT-015094,2025-05-21 09:51:59,2025-05-21 09:53:16.270,,0
CHA-INT-015102,2025-03-24 09:04:17,2025-03-24 09:07:28.850,,0
CHA-INT-015109,2023-12-05 19:36:38,2023-12-05 19:37:38.120,,0
CHA-INT-015112,2025-07-26 08:15:16,2025-07-26 08:16:39.990,,0
CHA-INT-015113,2025-07-26 09:18:46,2025-07-26 09:20:10.600,,0
CHA-INT-015115,2024-01-17 09:23:16,2024-01-17 09:24:27.770,,0
CHA-INT-015116,2024-01-17 09:10:19,2024-01-17 09:11:18.740,,0
CHA-INT-015136,2025-05-14 09:45:58,2025-05-14 09:47:13.020,,0
CHA-INT-015137,2025-05-15 08:15:11,2025-05-15 08:16:05.640,,0
CHA-INT-015142,2025-02-18 09:49:12,2025-02-18 09:49:37.160,,0
CHA-INT-015143,2024-12-09 09:49:14,2024-12-09 09:50:48.030,,0
CHA-INT-015144,2024-12-23 09:24:39,2024-12-23 09:25:38.050,,0
CHA-INT-015146,2023-12-25 09:42:53,2023-12-25 09:44:49.650,,0
CHA-INT-015147,2023-12-25 19:05:06,2023-12-25 19:06:35.310,,0
CHA-INT-015148,2023-12-25 21:09:15,2023-12-25 21:11:27.370,,0
CHA-INT-015149,2023-12-25 09:12:50,2023-12-25 09:13:47.960,,0
CHA-INT-015150,2025-03-17 19:18:47,2025-03-17 19:20:04.540,,0
CHA-INT-015151,2025-03-17 19:43:17,2025-03-17 19:46:09.410,,0
CHA-INT-015155,2023-10-02 09:53:46,2023-10-02 09:55:18.790,,0
CHA-INT-015157,2024-04-24 09:15:39,2024-04-24 09:18:21.490,,0
CHA-INT-015158,2024-04-24 09:05:53,2024-04-24 09:06:53.860,,0
CHA-INT-015160,2025-03-17 09:19:13,2025-03-17 09:21:05.970,,0
CHA-INT-015164,2024-03-14 20:07:36,2024-03-14 20:10:37.750,,0
CHA-INT-015165,2023-12-30 09:26:28,2023-12-30 09:28:49.870,,0
CHA-INT-015166,2023-12-30 20:28:32,2023-12-30 20:29:49.740,,0
CHA-INT-015173,2024-07-12 09:10:33,2024-07-12 09:11:12.060,,0
CHA-INT-015177,2024-05-04 19:48:40,2024-05-04 19:49:54.830,,0
CHA-INT-015188,2023-12-01 19:29:50,2023-12-01 19:32:06.800,,0
CHA-INT-015189,2023-12-01 19:53:28,2023-12-01 19:55:19.140,,0
CHA-INT-015196,2025-02-10 09:25:49,2025-02-10 09:26:08.430,,0
CHA-INT-015197,2025-03-21 09:31:50,2025-03-21 09:34:20.710,,0
CHA-INT-015211,2024-07-05 20:55:58,2024-07-05 20:58:14.050,,0
CHA-INT-015212,2024-07-05 20:49:36,2024-07-05 20:52:12.590,,0
CHA-INT-015213,2024-07-05 20:43:42,2024-07-05 20:44:14.680,,0
CHA-INT-015214,2024-07-05 20:41:51,2024-07-05 20:42:24.140,,0
CHA-INT-015215,2025-06-28 09:44:36,2025-06-28 09:45:49.150,,0
CHA-INT-015216,2025-06-29 09:42:17,2025-06-29 09:44:03.880,,0
CHA-INT-015217,2025-06-29 18:50:04,2025-06-29 18:51:22.600,,0
CHA-INT-015218,2025-06-29 19:37:45,2025-06-29 19:37:57.920,,0
CHA-INT-015230,2025-02-28 09:47:08,2025-02-28 09:48:48.930,,0
CHA-INT-015231,2024-11-08 09:37:10,2024-11-08 09:39:31.180,,0
CHA-INT-015232,2024-11-08 09:33:13,2024-11-08 09:35:21.720,,0
CHA-INT-015235,2025-07-01 09:17:48,2025-07-01 09:19:26.510,,0
CHA-INT-015236,2025-07-01 09:09:06,2025-07-01 09:11:24.650,,0
CHA-INT-015237,2025-07-01 20:59:55,2025-07-01 21:01:36.480,,0
CHA-INT-015238,2025-07-01 18:19:52,2025-07-01 18:21:06.220,,0
CHA-INT-015248,2024-06-19 20:15:21,2024-06-19 20:17:19.870,,0
CHA-INT-015249,2024-06-19 09:16:04,2024-06-19 09:16:37.400,,0
CHA-INT-015250,2025-04-17 10:43:59,2025-04-17 10:46:31.530,,0
CHA-INT-015258,2024-01-02 10:40:17,2024-01-02 10:43:12.740,,0
CHA-INT-015259,2024-01-02 09:30:34,2024-01-02 09:31:38.370,,0
CHA-INT-015260,2024-01-02 09:25:18,2024-01-02 09:28:11.810,,0
CHA-INT-015261,2024-01-02 09:51:38,2024-01-02 09:52:38.010,,0
CHA-INT-015263,2025-01-29 19:12:20,2025-01-29 19:14:39.710,,0
CHA-INT-015264,2025-02-19 09:25:47,2025-02-19 09:27:21.100,,0
CHA-INT-015265,2025-02-19 19:12:43,2025-02-19 19:14:40.180,,0
CHA-INT-015266,2025-02-19 09:44:15,2025-02-19 09:46:12.770,,0
CHA-INT-015267,2025-02-19 09:03:01,2025-02-19 09:03:44.070,,0
CHA-INT-015268,2025-02-19 20:18:49,2025-02-19 20:21:15.120,,0
CHA-INT-015269,2025-02-19 08:22:40,2025-02-19 08:25:13.640,,0
CHA-INT-015271,2024-01-18 21:32:37,2024-01-18 21:34:10.290,,0
CHA-INT-015272,2024-01-17 20:40:47,2024-01-17 20:43:51.980,,0
CHA-INT-015273,2024-01-17 19:44:52,2024-01-17 19:46:19.330,,0
CHA-INT-015285,2024-08-24 08:36:52,2024-08-24 08:38:52.430,,0
CHA-INT-015286,2024-08-24 20:44:52,2024-08-24 20:45:27.860,,0
CHA-INT-015287,2025-06-23 08:07:54,2025-06-23 08:09:18.740,,0
CHA-INT-015288,2025-06-23 19:35:42,2025-06-23 19:37:10.840,,0
CHA-INT-015293,2025-08-15 08:23:39,2025-08-15 08:25:00.430,,0
CHA-INT-015305,2023-10-28 19:41:25,2023-10-28 19:42:09.560,,0
CHA-INT-015306,2023-10-28 09:03:46,2023-10-28 09:06:01.410,,0
CHA-INT-015307,2023-10-28 10:20:32,2023-10-28 10:20:42.810,,0
CHA-INT-015308,2023-10-20 18:29:13,2023-10-20 18:29:51.590,,0
CHA-INT-015309,2023-10-20 10:53:23,2023-10-20 10:54:33.330,,0
CHA-INT-015310,2023-10-20 20:18:25,2023-10-20 20:19:05.230,,0
CHA-INT-015311,2025-06-28 20:41:36,2025-06-28 20:44:25.280,,0
CHA-INT-015312,2025-03-28 09:27:33,2025-03-28 09:28:23.560,,0
CHA-INT-015313,2025-03-28 20:25:24,2025-03-28 20:28:19.440,,0
CHA-INT-015314,2025-03-28 19:00:29,2025-03-28 19:02:29.750,,0
CHA-INT-015317,2024-02-19 09:40:51,2024-02-19 09:41:13.600,,0
CHA-INT-015324,2025-05-29 20:06:21,2025-05-29 20:07:29.000,,0
CHA-INT-015326,2024-06-04 09:55:06,2024-06-04 09:58:00.570,,0
CHA-INT-015327,2024-06-04 20:00:10,2024-06-04 20:02:19.660,,0
CHA-INT-015328,2024-06-04 09:03:21,2024-06-04 09:06:45.800,,0
CHA-INT-015332,2024-07-16 08:55:03,2024-07-16 08:55:32.630,,0
CHA-INT-015333,2024-07-16 09:41:29,2024-07-16 09:43:04.600,,0
CHA-INT-015357,2025-04-30 09:01:56,2025-04-30 09:04:14.850,,0
CHA-INT-015363,2025-04-07 09:51:43,2025-04-07 09:54:30.800,,0
CHA-INT-015364,2025-04-07 19:18:29,2025-04-07 19:18:40.370,,0
CHA-INT-015365,2025-04-07 09:47:45,2025-04-07 09:49:44.070,,0
CHA-INT-015373,2025-04-30 19:19:00,2025-04-30 19:20:02.290,,0
CHA-INT-015395,2023-09-29 10:58:21,2023-09-29 10:59:38.280,,0
CHA-INT-015396,2023-09-29 09:41:15,2023-09-29 09:43:02.270,,0
CHA-INT-015401,2023-10-17 20:20:41,2023-10-17 20:23:09.000,,0
CHA-INT-015402,2023-10-17 08:22:11,2023-10-17 08:24:52.480,,0
CHA-INT-015403,2023-10-17 18:44:00,2023-10-17 18:46:12.010,,0
CHA-INT-015404,2023-10-17 08:52:51,2023-10-17 08:54:43.490,,0
CHA-INT-015407,2025-03-27 09:51:07,2025-03-27 09:51:23.130,,0
CHA-INT-015425,2024-12-16 09:44:51,2024-12-16 09:45:18.650,,0
CHA-INT-015426,2024-12-16 19:27:21,2024-12-16 19:29:28.180,,0
CHA-INT-015427,2024-12-16 09:25:37,2024-12-16 09:26:15.210,,0
CHA-INT-015428,2024-12-16 20:50:28,2024-12-16 20:51:51.860,,0
CHA-INT-015429,2024-11-04 19:50:17,2024-11-04 19:52:05.080,,0
CHA-INT-015437,2023-09-22 09:56:21,2023-09-22 09:58:36.630,,0
CHA-INT-015445,2025-02-25 20:42:43,2025-02-25 20:43:36.570,,0
CHA-INT-015446,2025-02-25 21:50:27,2025-02-25 21:52:36.770,,0
CHA-INT-015447,2025-02-25 18:15:06,2025-02-25 18:15:11.110,,0
CHA-INT-015448,2025-02-25 20:14:54,2025-02-25 20:15:43.210,,0
CHA-INT-015449,2024-07-30 19:34:23,2024-07-30 19:35:49.690,,0
CHA-INT-015450,2024-10-03 09:34:04,2024-10-03 09:35:26.700,,0
CHA-INT-015451,2025-05-31 19:26:58,2025-05-31 19:28:40.670,,0
CHA-INT-015452,2025-05-31 19:23:55,2025-05-31 19:25:15.400,,0
CHA-INT-015453,2025-05-31 09:43:46,2025-05-31 09:44:43.250,,0
CHA-INT-015462,2025-04-03 08:32:01,2025-04-03 08:32:24.230,,0
CHA-INT-015466,2025-04-22 09:08:09,2025-04-22 09:10:56.230,,0
CHA-INT-015473,2025-01-17 09:16:38,2025-01-17 09:18:32.730,,0
CHA-INT-015474,2023-09-23 08:40:35,2023-09-23 08:41:22.810,,0
CHA-INT-015475,2023-09-23 19:21:16,2023-09-23 19:22:32.220,,0
CHA-INT-015476,2023-09-23 19:58:44,2023-09-23 19:59:58.060,,0
CHA-INT-015477,2023-09-23 09:14:06,2023-09-23 09:14:34.330,,0
CHA-INT-015479,2025-04-24 09:18:39,2025-04-24 09:19:47.740,,0
CHA-INT-015480,2025-04-24 08:44:03,2025-04-24 08:44:34.360,,0
CHA-INT-015481,2025-04-24 20:54:39,2025-04-24 20:56:38.700,,0
CHA-INT-015482,2025-04-24 08:37:28,2025-04-24 08:38:21.400,,0
CHA-INT-015483,2025-04-24 08:07:46,2025-04-24 08:09:30.130,,0
CHA-INT-015484,2024-12-03 18:28:16,2024-12-03 18:29:42.910,,0
CHA-INT-015485,2024-06-27 19:49:43,2024-06-27 19:51:00.760,,0
CHA-INT-015486,2024-06-27 10:00:11,2024-06-27 10:01:37.370,,0
CHA-INT-015498,2024-10-17 09:35:53,2024-10-17 09:37:57.600,,0
CHA-INT-015505,2025-01-06 20:48:10,2025-01-06 20:48:30.380,,0
CHA-INT-015506,2025-01-06 09:09:26,2025-01-06 09:10:06.890,,0
CHA-INT-015507,2025-01-06 20:08:13,2025-01-06 20:09:16.770,,0
CHA-INT-015508,2025-01-06 19:21:05,2025-01-06 19:22:19.860,,0
CHA-INT-015509,2025-01-06 09:17:32,2025-01-06 09:19:18.200,,0
CHA-INT-015510,2025-01-06 09:44:08,2025-01-06 09:45:12.670,,0
CHA-INT-015520,2024-01-23 20:34:58,2024-01-23 20:37:29.840,,0
CHA-INT-015521,2024-01-23 20:50:43,2024-01-23 20:51:44.460,,0
CHA-INT-015527,2024-04-04 09:50:17,2024-04-04 09:51:50.070,,0
CHA-INT-015528,2024-08-22 10:17:21,2024-08-22 10:18:06.760,,0
CHA-INT-015536,2024-07-24 19:21:09,2024-07-24 19:21:20.500,,0
CHA-INT-015542,2025-05-19 09:47:07,2025-05-19 09:50:01.230,,0
CHA-INT-015543,2025-05-19 10:21:46,2025-05-19 10:23:43.120,,0
CHA-INT-015544,2025-05-19 10:16:00,2025-05-19 10:16:58.520,,0
CHA-INT-015545,2025-05-19 09:12:54,2025-05-19 09:14:34.990,,0
CHA-INT-015549,2024-10-19 10:21:55,2024-10-19 10:23:04.050,,0
CHA-INT-015550,2024-11-08 19:10:13,2024-11-08 19:13:10.530,,0
CHA-INT-015551,2024-11-08 09:35:50,2024-11-08 09:37:05.240,,0
CHA-INT-015560,2023-09-18 20:08:44,2023-09-18 20:09:51.750,,0
CHA-INT-015566,2023-12-09 10:57:33,2023-12-09 10:57:51.450,,0
CHA-INT-015569,2024-10-05 10:42:34,2024-10-05 10:45:08.330,,0
CHA-INT-015570,2024-05-29 19:40:52,2024-05-29 19:42:57.360,,0
CHA-INT-015591,2024-10-04 19:50:58,2024-10-04 19:51:40.440,,0
CHA-INT-015601,2025-03-26 19:49:49,2025-03-26 19:50:50.940,,0
CHA-INT-015602,2025-03-26 09:55:01,2025-03-26 09:55:19.410,,0
CHA-INT-015603,2025-03-26 19:41:40,2025-03-26 19:43:25.610,,0
CHA-INT-015604,2023-09-28 19:08:59,2023-09-28 19:10:06.890,,0
CHA-INT-015605,2023-09-28 10:12:56,2023-09-28 10:14:13.300,,0
CHA-INT-015606,2023-09-28 09:15:37,2023-09-28 09:17:46.320,,0
CHA-INT-015607,2023-09-28 09:25:00,2023-09-28 09:25:34.790,,0
CHA-INT-015614,2024-12-30 10:45:03,2024-12-30 10:47:16.010,,0
CHA-INT-015616,2024-04-23 09:52:54,2024-04-23 09:53:17.480,,0
CHA-INT-015617,2024-12-12 09:42:16,2024-12-12 09:44:14.600,,0
CHA-INT-015619,2025-05-05 09:24:31,2025-05-05 09:28:01.720,,0
CHA-INT-015620,2024-08-22 09:54:25,2024-08-22 09:56:34.400,,0
CHA-INT-015621,2024-08-22 20:23:19,2024-08-22 20:24:29.710,,0
CHA-INT-015634,2025-04-04 08:08:20,2025-04-04 08:11:20.880,,0
CHA-INT-015638,2024-07-27 19:57:05,2024-07-27 19:57:29.900,,0
CHA-INT-015655,2024-08-24 20:45:54,2024-08-24 20:48:04.710,,0
CHA-INT-015659,2023-12-14 18:12:33,2023-12-14 18:14:12.120,,0
CHA-INT-015661,2024-06-07 19:38:49,2024-06-07 19:39:06.590,,0
CHA-INT-015662,2024-06-07 09:25:00,2024-06-07 09:26:49.450,,0
CHA-INT-015663,2024-05-29 19:04:26,2024-05-29 19:06:58.210,,0
CHA-INT-015664,2024-05-29 20:10:04,2024-05-29 20:12:00.540,,0
CHA-INT-015668,2024-06-12 09:59:03,2024-06-12 10:00:50.970,,0
CHA-INT-015671,2025-01-04 19:36:49,2025-01-04 19:37:31.430,,0
CHA-INT-015682,2023-11-09 19:50:43,2023-11-09 19:51:54.310,,0
CHA-INT-015687,2024-01-04 08:34:46,2024-01-04 08:37:34.300,,0
CHA-INT-015690,2025-06-14 09:17:26,2025-06-14 09:18:13.700,,0
CHA-INT-015704,2025-06-09 09:29:57,2025-06-09 09:30:29.740,,0
CHA-INT-015705,2025-06-09 20:29:35,2025-06-09 20:32:12.390,,0
CHA-INT-015711,2024-04-06 19:55:09,2024-04-06 19:55:15.000,,0
CHA-INT-015712,2024-04-06 09:36:02,2024-04-06 09:36:15.540,,0
CHA-INT-015713,2024-04-06 09:31:49,2024-04-06 09:33:48.270,,0
CHA-INT-015715,2024-11-30 09:37:40,2024-11-30 09:39:16.830,,0
CHA-INT-015720,2025-06-27 09:02:09,2025-06-27 09:06:10.050,,0
CHA-INT-015721,2025-06-27 19:15:06,2025-06-27 19:17:06.500,,0
CHA-INT-015722,2025-06-27 09:13:05,2025-06-27 09:14:09.450,,0
CHA-INT-015723,2024-05-23 09:38:25,2024-05-23 09:40:10.580,,0
CHA-INT-015743,2025-06-12 09:36:45,2025-06-12 09:37:10.250,,0
CHA-INT-015744,2023-12-26 19:01:22,2023-12-26 19:02:22.120,,0
CHA-INT-015745,2023-12-26 20:15:38,2023-12-26 20:18:32.690,,0
CHA-INT-015746,2023-12-26 08:15:00,2023-12-26 08:17:02.220,,0
CHA-INT-015749,2023-10-30 19:21:39,2023-10-30 19:23:09.070,,0
CHA-INT-015750,2024-10-24 20:00:23,2024-10-24 20:00:44.910,,0
CHA-INT-015751,2024-10-24 20:08:53,2024-10-24 20:09:11.870,,0
CHA-INT-015753,2024-12-10 09:48:42,2024-12-10 09:49:55.220,,0
CHA-INT-015756,2023-12-30 20:19:56,2023-12-30 20:21:06.000,,0
CHA-INT-015757,2024-05-13 10:23:05,2024-05-13 10:24:19.040,,0
CHA-INT-015758,2024-05-13 09:17:09,2024-05-13 09:19:36.750,,0
CHA-INT-015759,2024-05-13 19:23:41,2024-05-13 19:25:36.040,,0
CHA-INT-015760,2024-05-13 20:16:35,2024-05-13 20:16:42.210,,0
CHA-INT-015762,2023-12-19 09:04:40,2023-12-19 09:06:48.540,,0
CHA-INT-015769,2024-05-21 20:11:10,2024-05-21 20:11:21.600,,0
CHA-INT-015773,2025-06-08 18:46:38,2025-06-08 18:50:21.990,,0
CHA-INT-015778,2025-08-20 20:53:39,2025-08-20 20:54:45.130,,0
CHA-INT-015795,2023-12-15 09:18:56,2023-12-15 09:20:04.120,,0
CHA-INT-015796,2023-12-15 09:09:56,2023-12-15 09:11:40.710,,0
CHA-INT-015797,2023-12-15 21:11:50,2023-12-15 21:12:58.480,,0
CHA-INT-015798,2023-12-15 19:50:06,2023-12-15 19:50:14.150,,0
CHA-INT-015799,2023-12-15 08:00:56,2023-12-15 08:03:21.870,,0
CHA-INT-015800,2024-05-01 19:43:36,2024-05-01 19:46:18.930,,0
CHA-INT-015801,2024-05-01 09:26:32,2024-05-01 09:27:45.360,,0
CHA-INT-015802,2024-05-01 09:17:04,2024-05-01 09:17:58.310,,0
CHA-INT-015803,2024-07-22 08:24:23,2024-07-22 08:24:36.880,,0
CHA-INT-015813,2024-11-06 08:31:34,2024-11-06 08:33:32.740,,0
CHA-INT-015822,2025-05-15 08:30:39,2025-05-15 08:33:15.690,,0
CHA-INT-015823,2024-03-29 19:32:44,2024-03-29 19:35:30.390,,0
CHA-INT-015824,2024-03-29 09:21:05,2024-03-29 09:23:10.930,,0
CHA-INT-015830,2025-06-12 19:57:01,2025-06-12 19:57:37.480,,0
CHA-INT-015841,2024-01-25 19:56:03,2024-01-25 19:57:36.990,,0
CHA-INT-015846,2024-08-20 20:56:09,2024-08-20 20:58:10.360,,0
CHA-INT-015847,2024-08-21 08:42:15,2024-08-21 08:42:37.010,,0
CHA-INT-015857,2025-06-13 09:15:09,2025-06-13 09:15:34.410,,0
CHA-INT-015858,2025-06-13 20:17:25,2025-06-13 20:18:44.700,,0
CHA-INT-015859,2025-06-13 19:24:38,2025-06-13 19:28:09.850,,0
CHA-INT-015863,2025-04-04 20:00:09,2025-04-04 20:01:55.770,,0
CHA-INT-015870,2024-08-07 09:23:54,2024-08-07 09:25:26.080,,0
CHA-INT-015871,2024-08-07 09:40:22,2024-08-07 09:40:43.510,,0
CHA-INT-015872,2024-08-07 20:10:13,2024-08-07 20:10:59.710,,0
CHA-INT-015873,2024-08-07 20:06:49,2024-08-07 20:10:18.470,,0
CHA-INT-015874,2024-08-07 09:37:10,2024-08-07 09:37:34.430,,0
CHA-INT-015875,2024-08-07 08:45:50,2024-08-07 08:46:36.160,,0
CHA-INT-015876,2024-08-07 19:10:04,2024-08-07 19:11:29.200,,0
CHA-INT-015878,2024-11-23 19:40:23,2024-11-23 19:43:16.030,,0
CHA-INT-015880,2024-02-09 19:12:45,2024-02-09 19:13:25.520,,0
CHA-INT-015882,2023-12-21 21:22:10,2023-12-21 21:24:48.610,,0
CHA-INT-015883,2023-12-21 20:44:11,2023-12-21 20:46:07.290,,0
CHA-INT-015884,2023-12-21 10:48:20,2023-12-21 10:48:50.920,,0
CHA-INT-015885,2023-12-21 19:17:53,2023-12-21 19:18:25.300,,0
CHA-INT-015886,2025-06-26 08:15:00,2025-06-26 08:17:33.960,,0
CHA-INT-015893,2024-05-09 10:13:40,2024-05-09 10:14:25.230,,0
CHA-INT-015905,2025-03-21 19:02:55,2025-03-21 19:04:29.640,,0
CHA-INT-015907,2024-05-07 09:45:15,2024-05-07 09:46:49.240,,0
CHA-INT-015909,2024-03-20 19:35:19,2024-03-20 19:36:52.330,,0
CHA-INT-015910,2024-03-20 19:31:51,2024-03-20 19:34:00.510,,0
CHA-INT-015911,2024-03-20 09:19:25,2024-03-20 09:19:33.960,,0
CHA-INT-015918,2023-09-25 09:27:44,2023-09-25 09:30:16.430,,0
CHA-INT-015919,2023-09-25 18:04:52,2023-09-25 18:06:32.440,,0
CHA-INT-015920,2023-09-25 20:27:45,2023-09-25 20:29:11.160,,0
CHA-INT-015921,2023-09-25 09:48:20,2023-09-25 09:49:22.140,,0
CHA-INT-015924,2025-05-12 20:33:24,2025-05-12 20:35:06.810,,0
CHA-INT-015925,2023-11-11 19:47:10,2023-11-11 19:48:21.080,,0
CHA-INT-015926,2023-11-11 19:37:52,2023-11-11 19:40:19.230,,0
CHA-INT-015927,2023-11-11 09:43:33,2023-11-11 09:45:09.940,,0
CHA-INT-015928,2024-07-09 09:15:22,2024-07-09 09:17:49.290,,0
CHA-INT-015929,2025-02-06 10:41:09,2025-02-06 10:44:28.180,,0
CHA-INT-015933,2024-11-30 21:21:13,2024-11-30 21:21:52.370,,0
CHA-INT-015938,2025-04-23 09:15:59,2025-04-23 09:16:53.560,,0
CHA-INT-015939,2025-04-23 09:54:26,2025-04-23 09:55:08.880,,0
CHA-INT-015946,2024-03-26 09:52:07,2024-03-26 09:52:58.330,,0
CHA-INT-015950,2024-09-03 21:58:39,2024-09-03 21:59:23.720,,0
CHA-INT-015951,2024-09-03 21:36:05,2024-09-03 21:39:28.580,,0
CHA-INT-015952,2024-09-03 10:39:51,2024-09-03 10:41:19.170,,0
CHA-INT-015953,2024-09-03 20:00:46,2024-09-03 20:02:25.440,,0
CHA-INT-015954,2024-09-03 09:14:51,2024-09-03 09:15:38.940,,0
CHA-INT-015955,2025-02-22 19:04:31,2025-02-22 19:05:23.560,,0
CHA-INT-015956,2025-02-22 09:43:20,2025-02-22 09:46:19.100,,0
CHA-INT-015957,2025-02-22 10:12:33,2025-02-22 10:13:49.960,,0
CHA-INT-015959,2024-05-15 20:09:23,2024-05-15 20:10:43.560,,0
CHA-INT-015963,2025-02-05 19:32:24,2025-02-05 19:33:58.360,,0
CHA-INT-015964,2025-05-24 20:56:58,2025-05-24 20:58:52.760,,0
CHA-INT-015972,2024-02-17 09:48:45,2024-02-17 09:51:35.150,,0
CHA-INT-015974,2023-10-10 20:25:43,2023-10-10 20:28:47.460,,0
CHA-INT-015976,2023-11-04 20:15:13,2023-11-04 20:16:51.200,,0
CHA-INT-015977,2023-11-04 10:44:12,2023-11-04 10:48:06.090,,0
CHA-INT-015981,2024-10-19 19:46:13,2024-10-19 19:48:02.520,,0
CHA-INT-015987,2024-08-23 09:55:01,2024-08-23 09:57:16.500,,0
CHA-INT-016001,2023-10-18 09:55:23,2023-10-18 09:57:51.800,,0
CHA-INT-016004,2024-11-27 20:58:39,2024-11-27 21:00:27.430,,0
CHA-INT-016005,2024-05-22 19:00:00,2024-05-22 19:02:35.150,,0
CHA-INT-016006,2024-05-22 09:39:48,2024-05-22 09:42:24.480,,0
CHA-INT-016010,2024-08-03 09:00:15,2024-08-03 09:01:11.270,,0
CHA-INT-016018,2025-02-19 09:15:32,2025-02-19 09:17:06.720,,0
CHA-INT-016019,2025-05-06 19:00:55,2025-05-06 19:02:31.520,,0
CHA-INT-016025,2024-07-09 20:20:42,2024-07-09 20:22:05.630,,0
CHA-INT-016032,2025-01-18 19:55:24,2025-01-18 19:57:29.360,,0
CHA-INT-016033,2023-11-24 19:13:20,2023-11-24 19:15:58.540,,0
CHA-INT-016034,2023-11-24 20:40:51,2023-11-24 20:42:42.440,,0
CHA-INT-016035,2023-11-24 10:54:43,2023-11-24 10:56:58.340,,0
CHA-INT-016036,2023-11-24 19:58:08,2023-11-24 20:00:20.690,,0
CHA-INT-016038,2024-03-16 09:56:48,2024-03-16 09:58:07.670,,0
CHA-INT-016039,2024-03-16 20:58:05,2024-03-16 21:00:35.070,,0
CHA-INT-016040,2024-03-16 09:52:40,2024-03-16 09:56:19.990,,0
CHA-INT-016043,2025-03-01 19:58:06,2025-03-01 19:59:03.540,,0
CHA-INT-016056,2025-04-16 09:56:05,2025-04-16 09:57:16.730,,0
CHA-INT-016058,2025-07-30 09:32:30,2025-07-30 09:34:20.690,,0
CHA-INT-016059,2025-01-13 09:03:32,2025-01-13 09:04:09.510,,0
CHA-INT-016064,2025-03-10 09:08:47,2025-03-10 09:10:55.290,,0
CHA-INT-016076,2025-03-10 09:21:02,2025-03-10 09:21:39.930,,0
CHA-INT-016077,2025-03-10 19:19:27,2025-03-10 19:21:36.030,,0
CHA-INT-016078,2025-03-10 10:19:54,2025-03-10 10:21:03.060,,0
CHA-INT-016079,2025-03-10 20:55:20,2025-03-10 20:57:41.840,,0
CHA-INT-016080,2025-03-10 09:32:53,2025-03-10 09:36:11.310,,0
CHA-INT-016094,2025-02-28 21:01:20,2025-02-28 21:03:42.860,,0
CHA-INT-016095,2024-12-31 19:24:06,2024-12-31 19:25:31.210,,0
CHA-INT-016096,2024-12-31 09:48:05,2024-12-31 09:48:26.630,,0
CHA-INT-016097,2024-12-31 09:16:04,2024-12-31 09:17:27.870,,0
CHA-INT-016112,2024-02-04 09:24:39,2024-02-04 09:25:25.740,,0
CHA-INT-016113,2024-06-12 21:28:54,2024-06-12 21:30:28.990,,0
CHA-INT-016118,2024-12-11 10:14:48,2024-12-11 10:15:00.460,,0
CHA-INT-016119,2024-12-11 20:27:23,2024-12-11 20:28:02.630,,0
CHA-INT-016120,2024-12-11 20:19:33,2024-12-11 20:20:36.350,,0
CHA-INT-016122,2024-05-03 09:01:54,2024-05-03 09:05:19.800,,0
CHA-INT-016125,2023-11-29 20:52:41,2023-11-29 20:55:49.740,,0
CHA-INT-016126,2025-02-26 09:31:28,2025-02-26 09:33:05.030,,0
CHA-INT-016127,2025-02-26 20:42:35,2025-02-26 20:42:53.310,,0
CHA-INT-016138,2024-02-10 09:34:48,2024-02-10 09:37:51.330,,0
CHA-INT-016139,2024-02-29 08:02:59,2024-02-29 08:03:16.120,,0
CHA-INT-016140,2024-05-20 09:12:48,2024-05-20 09:13:30.910,,0
CHA-INT-016141,2025-07-24 19:11:23,2025-07-24 19:12:04.160,,0
CHA-INT-016142,2025-07-24 08:59:05,2025-07-24 08:59:16.320,,0
CHA-INT-016143,2025-07-24 19:36:04,2025-07-24 19:37:10.230,,0
CHA-INT-016144,2025-07-24 19:01:38,2025-07-24 19:04:16.120,,0
CHA-INT-016145,2025-07-24 09:02:18,2025-07-24 09:03:35.110,,0
CHA-INT-016153,2025-06-18 09:15:43,2025-06-18 09:15:49.590,,0
CHA-INT-016161,2025-03-15 19:05:25,2025-03-15 19:05:45.870,,0
CHA-INT-016169,2023-12-09 08:24:11,2023-12-09 08:24:36.840,,0
CHA-INT-016170,2024-04-03 09:00:53,2024-04-03 09:02:20.680,,0
CHA-INT-016171,2024-04-03 09:06:56,2024-04-03 09:07:41.590,,0
CHA-INT-016172,2024-04-03 09:40:58,2024-04-03 09:42:37.020,,0
CHA-INT-016183,2025-03-12 21:01:18,2025-03-12 21:01:56.670,,0
CHA-INT-016184,2024-10-01 18:34:26,2024-10-01 18:36:18.760,,0
CHA-INT-016185,2024-10-01 19:14:02,2024-10-01 19:14:34.030,,0
CHA-INT-016194,2024-08-07 09:41:38,2024-08-07 09:44:20.620,,0
CHA-INT-016198,2024-07-22 09:52:32,2024-07-22 09:53:36.270,,0
CHA-INT-016200,2024-07-23 18:19:40,2024-07-23 18:20:55.600,,0
CHA-INT-016201,2024-05-08 09:33:14,2024-05-08 09:34:28.260,,0
CHA-INT-016202,2023-10-25 19:01:31,2023-10-25 19:03:36.710,,0
CHA-INT-016203,2024-08-13 19:43:48,2024-08-13 19:44:36.220,,0
CHA-INT-016204,2025-06-26 19:21:10,2025-06-26 19:22:26.060,,0
