id,initialized,answered,abandoned,is_abandoned
CAL-INT-011840,2024-06-01 19:14:52,2024-06-01 19:16:07.050,,0
CAL-INT-011841,2024-06-08 08:42:05,2024-06-08 08:43:28.630,,0
CAL-INT-011842,2025-01-24 10:45:27,2025-01-24 10:46:52.640,,0
CAL-INT-011844,2025-07-20 21:50:18,2025-07-20 21:50:44.640,,0
CAL-INT-011845,2025-07-19 21:28:31,2025-07-19 21:29:53.120,,0
CAL-INT-011852,2023-11-16 08:50:08,2023-11-16 08:50:15.600,,0
CAL-INT-011853,2023-11-17 09:51:28,2023-11-17 09:53:31.210,,0
CAL-INT-011862,2023-10-25 09:22:50,2023-10-25 09:25:32.540,,0
CAL-INT-011863,2023-10-25 10:38:59,2023-10-25 10:40:39.040,,0
CAL-INT-011867,2023-12-19 09:09:35,2023-12-19 09:10:10.350,,0
CAL-INT-011868,2023-12-19 20:20:21,2023-12-19 20:20:37.440,,0
CAL-INT-011869,2023-12-19 10:26:28,2023-12-19 10:26:55.480,,0
CAL-INT-011870,2024-12-28 09:56:12,2024-12-28 09:56:39.490,,0
CAL-INT-011871,2024-12-28 09:54:11,2024-12-28 09:56:28.050,,0
CAL-INT-011872,2024-12-27 08:33:58,2024-12-27 08:34:27.260,,0
CAL-INT-011873,2024-12-28 09:21:54,2024-12-28 09:22:34.140,,0
CAL-INT-011879,2025-05-15 08:13:41,2025-05-15 08:15:36.190,,0
CAL-INT-011887,2024-09-27 19:12:17,2024-09-27 19:16:01.500,,0
CAL-INT-011888,2024-09-26 08:19:57,2024-09-26 08:20:44.140,,0
CAL-INT-011889,2024-09-27 10:28:40,2024-09-27 10:31:34.630,,0
CAL-INT-011890,2024-09-27 08:07:33,2024-09-27 08:10:02.360,,0
CAL-INT-011896,2025-04-10 09:59:43,2025-04-10 10:00:23.460,,0
CAL-INT-011899,2023-09-29 19:40:40,2023-09-29 19:43:00.250,,0
CAL-INT-011901,2025-04-04 18:03:54,2025-04-04 18:05:03.250,,0
CAL-INT-011902,2025-04-04 20:31:49,2025-04-04 20:33:23.170,,0
CAL-INT-011903,2025-04-04 19:13:58,2025-04-04 19:15:20.480,,0
CAL-INT-011911,2025-02-24 10:23:46,2025-02-24 10:23:52.190,,0
CAL-INT-011915,2024-03-06 20:22:19,2024-03-06 20:23:23.840,,0
CAL-INT-011916,2024-11-18 08:31:56,2024-11-18 08:32:44.040,,0
CAL-INT-011919,2024-07-05 09:24:34,2024-07-05 09:25:25.890,,0
CAL-INT-011923,2023-12-27 09:32:49,2023-12-27 09:33:50.020,,0
CAL-INT-011924,2023-12-27 20:12:58,2023-12-27 20:13:32.260,,0
CAL-INT-011925,2023-12-27 09:28:29,2023-12-27 09:29:54.330,,0
CAL-INT-011926,2023-12-27 09:51:02,2023-12-27 09:52:29.080,,0
CAL-INT-011927,2023-12-27 09:23:24,2023-12-27 09:24:31.580,,0
CAL-INT-011928,2024-12-21 21:43:31,2024-12-21 21:44:50.870,,0
CAL-INT-011933,2025-04-12 10:19:17,2025-04-12 10:19:22.110,,0
CAL-INT-011935,2024-12-04 20:41:39,2024-12-04 20:42:58.370,,0
CAL-INT-011937,2024-11-19 09:39:25,2024-11-19 09:40:48.230,,0
CAL-INT-011938,2025-01-04 21:58:59,2025-01-04 21:59:19.580,,0
CAL-INT-011943,2025-06-03 20:21:54,2025-06-03 20:22:32.190,,0
CAL-INT-011944,2025-06-03 20:20:13,2025-06-03 20:23:23.040,,0
CAL-INT-011945,2025-02-21 19:52:44,2025-02-21 19:54:39.000,,0
CAL-INT-011946,2023-09-21 19:23:44,2023-09-21 19:24:02.860,,0
CAL-INT-011951,2024-06-08 10:31:25,2024-06-08 10:31:47.340,,0
CAL-INT-011952,2024-06-08 09:23:01,2024-06-08 09:24:22.830,,0
CAL-INT-011953,2024-06-08 19:48:36,2024-06-08 19:49:14.170,,0
CAL-INT-011962,2025-07-11 21:04:05,2025-07-11 21:04:35.140,,0
CAL-INT-011963,2025-07-11 11:51:18,2025-07-11 11:52:59.330,,0
CAL-INT-011967,2025-07-19 19:23:02,2025-07-19 19:23:39.360,,0
CAL-INT-011968,2025-07-19 20:23:05,2025-07-19 20:24:41.330,,0
CAL-INT-011969,2025-07-19 20:10:46,2025-07-19 20:12:45.230,,0
CAL-INT-011970,2025-07-19 19:06:08,2025-07-19 19:08:13.600,,0
CAL-INT-011971,2025-07-19 20:25:55,2025-07-19 20:26:03.190,,0
CAL-INT-011972,2025-07-19 09:04:35,2025-07-19 09:06:13.180,,0
CAL-INT-011986,2023-10-21 19:47:05,2023-10-21 19:47:29.540,,0
CAL-INT-011987,2023-10-26 09:20:51,2023-10-26 09:21:05.930,,0
CAL-INT-011988,2024-04-06 09:38:24,2024-04-06 09:38:51.200,,0
CAL-INT-011989,2024-03-21 09:21:13,2024-03-21 09:22:56.790,,0
CAL-INT-011990,2024-03-20 19:22:30,2024-03-20 19:23:38.070,,0
CAL-INT-011991,2024-03-20 10:22:54,2024-03-20 10:24:48.140,,0
CAL-INT-012001,2023-12-07 20:15:36,2023-12-07 20:16:11.890,,0
CAL-INT-012002,2023-12-07 10:54:45,2023-12-07 10:56:08.480,,0
CAL-INT-012005,2025-07-03 11:00:13,2025-07-03 11:00:40.220,,0
CAL-INT-012006,2025-03-09 08:12:07,2025-03-09 08:13:05.730,,0
CAL-INT-012007,2025-03-08 09:00:39,2025-03-08 09:01:58.220,,0
CAL-INT-012008,2025-03-08 20:11:59,2025-03-08 20:13:18.170,,0
CAL-INT-012009,2025-03-08 19:54:30,2025-03-08 19:56:49.710,,0
CAL-INT-012010,2025-03-08 09:36:18,2025-03-08 09:38:09.130,,0
CAL-INT-012011,2024-12-03 09:37:43,2024-12-03 09:39:05.490,,0
CAL-INT-012023,2024-06-28 09:42:06,2024-06-28 09:43:45.980,,0
CAL-INT-012024,2024-03-01 09:54:58,2024-03-01 09:57:28.610,,0
CAL-INT-012025,2024-05-20 08:10:59,2024-05-20 08:12:49.610,,0
CAL-INT-012026,2024-11-18 19:40:40,2024-11-18 19:42:30.070,,0
CAL-INT-012029,2023-11-26 21:24:07,2023-11-26 21:25:37.570,,0
CAL-INT-012030,2024-11-07 09:17:29,2024-11-07 09:18:57.780,,0
CAL-INT-012036,2024-06-22 09:34:35,2024-06-22 09:36:21.400,,0
CAL-INT-012037,2024-10-05 19:18:34,2024-10-05 19:19:07.870,,0
CAL-INT-012038,2024-01-24 10:02:54,2024-01-24 10:03:32.510,,0
CAL-INT-012042,2024-03-14 20:00:04,2024-03-14 20:01:03.940,,0
CAL-INT-012043,2024-03-14 20:49:08,2024-03-14 20:51:23.400,,0
CAL-INT-012044,2024-02-17 21:13:30,2024-02-17 21:16:46.710,,0
CAL-INT-012057,2024-02-15 09:27:30,2024-02-15 09:28:52.380,,0
CAL-INT-012059,2024-01-10 20:55:53,2024-01-10 20:57:14.560,,0
CAL-INT-012072,2025-01-08 08:08:08,2025-01-08 08:08:45.270,,0
CAL-INT-012075,2024-06-08 09:18:08,2024-06-08 09:18:17.140,,0
CAL-INT-012076,2024-06-08 20:00:28,2024-06-08 20:00:55.150,,0
CAL-INT-012077,2024-05-26 20:42:42,2024-05-26 20:42:49.530,,0
CAL-INT-012078,2024-05-26 09:25:16,2024-05-26 09:26:52.770,,0
CAL-INT-012079,2024-05-25 10:49:33,2024-05-25 10:49:38.780,,0
CAL-INT-012080,2024-05-25 09:54:32,2024-05-25 09:57:09.600,,0
CAL-INT-012081,2024-05-25 09:54:52,2024-05-25 09:56:25.710,,0
CAL-INT-012082,2024-05-26 09:39:57,2024-05-26 09:41:59.720,,0
CAL-INT-012083,2024-09-11 09:18:11,2024-09-11 09:19:16.110,,0
CAL-INT-012084,2024-04-01 09:28:54,2024-04-01 09:29:02.670,,0
CAL-INT-012096,2025-02-19 09:44:57,2025-02-19 09:45:32.720,,0
CAL-INT-012097,2025-02-19 19:13:00,2025-02-19 19:14:18.310,,0
CAL-INT-012098,2023-10-07 09:14:24,2023-10-07 09:15:18.880,,0
CAL-INT-012108,2025-06-16 09:37:11,2025-06-16 09:40:04.690,,0
CAL-INT-012109,2025-07-14 20:11:11,2025-07-14 20:12:20.690,,0
CAL-INT-012111,2023-11-02 09:50:56,2023-11-02 09:51:57.780,,0
CAL-INT-012112,2023-11-02 18:49:38,2023-11-02 18:51:15.810,,0
CAL-INT-012113,2023-11-02 20:43:58,2023-11-02 20:44:11.360,,0
CAL-INT-012114,2025-03-12 20:59:42,2025-03-12 21:00:08.340,,0
CAL-INT-012115,2023-11-24 19:28:47,2023-11-24 19:29:31.110,,0
CAL-INT-012117,2023-10-16 09:31:48,2023-10-16 09:32:34.920,,0
CAL-INT-012118,2024-10-23 19:54:26,2024-10-23 19:54:49.570,,0
CAL-INT-012119,2024-10-23 20:23:18,2024-10-23 20:24:52.610,,0
CAL-INT-012123,2023-11-03 19:02:25,2023-11-03 19:04:02.960,,0
CAL-INT-012129,2025-02-19 09:26:55,2025-02-19 09:27:40.270,,0
CAL-INT-012132,2025-05-17 09:10:31,2025-05-17 09:12:20.990,,0
CAL-INT-012133,2025-05-17 20:48:17,2025-05-17 20:50:35.670,,0
CAL-INT-012139,2024-06-06 08:07:18,2024-06-06 08:08:03.290,,0
CAL-INT-012141,2024-11-01 21:10:19,2024-11-01 21:13:27.640,,0
CAL-INT-012152,2024-01-20 09:15:12,2024-01-20 09:16:15.430,,0
CAL-INT-012153,2024-05-01 19:58:34,2024-05-01 20:00:24.570,,0
CAL-INT-012154,2024-05-01 09:28:18,2024-05-01 09:29:19.470,,0
CAL-INT-012156,2025-05-01 20:22:52,2025-05-01 20:24:35.960,,0
CAL-INT-012157,2024-11-05 10:31:15,2024-11-05 10:32:33.900,,0
CAL-INT-012160,2024-11-25 20:50:37,2024-11-25 20:50:43.990,,0
CAL-INT-012164,2024-11-22 20:37:47,2024-11-22 20:38:21.770,,0
CAL-INT-012165,2024-11-22 09:16:28,2024-11-22 09:18:19.510,,0
CAL-INT-012170,2024-09-23 09:46:27,2024-09-23 09:47:42.600,,0
CAL-INT-012171,2024-09-23 09:23:52,2024-09-23 09:27:20.970,,0
CAL-INT-012172,2024-09-23 08:07:49,2024-09-23 08:08:38.950,,0
CAL-INT-012175,2023-11-18 08:54:28,2023-11-18 08:55:06.800,,0
CAL-INT-012179,2024-11-07 08:58:36,2024-11-07 08:59:21.830,,0
CAL-INT-012187,2023-10-27 20:59:57,2023-10-27 21:00:27.610,,0
CAL-INT-012188,2024-11-11 09:14:22,2024-11-11 09:16:25.030,,0
CAL-INT-012189,2025-07-20 09:57:02,2025-07-20 09:57:45.230,,0
CAL-INT-012198,2023-09-16 09:56:35,2023-09-16 09:57:08.980,,0
CAL-INT-012199,2023-09-16 08:36:54,2023-09-16 08:38:15.970,,0
CAL-INT-012200,2024-09-21 09:10:28,2024-09-21 09:10:54.120,,0
CAL-INT-012201,2024-09-21 09:44:48,2024-09-21 09:46:06.500,,0
CAL-INT-012202,2024-09-21 09:16:27,2024-09-21 09:18:08.600,,0
CAL-INT-012203,2024-09-21 09:22:09,2024-09-21 09:25:29.530,,0
CAL-INT-012204,2024-09-21 10:59:34,2024-09-21 11:03:03.710,,0
CAL-INT-012205,2024-09-21 09:16:41,2024-09-21 09:18:35.910,,0
CAL-INT-012213,2025-04-05 20:27:58,2025-04-05 20:30:13.340,,0
CAL-INT-012214,2025-04-05 10:28:39,2025-04-05 10:29:31.880,,0
CAL-INT-012215,2025-04-05 09:10:51,2025-04-05 09:13:42.610,,0
CAL-INT-012216,2024-08-16 10:19:53,2024-08-16 10:20:59.860,,0
CAL-INT-012217,2024-05-10 19:40:36,2024-05-10 19:41:33.620,,0
CAL-INT-012227,2024-03-16 20:20:52,2024-03-16 20:20:57.310,,0
CAL-INT-012232,2024-01-15 20:52:39,2024-01-15 20:53:55.000,,0
CAL-INT-012233,2024-12-18 09:06:30,2024-12-18 09:08:26.990,,0
CAL-INT-012234,2023-11-13 10:47:45,2023-11-13 10:49:42.450,,0
CAL-INT-012235,2023-11-13 09:25:07,2023-11-13 09:28:16.530,,0
CAL-INT-012236,2023-11-13 09:08:07,2023-11-13 09:10:19.120,,0
CAL-INT-012237,2023-11-13 09:36:03,2023-11-13 09:38:07.670,,0
CAL-INT-012238,2023-11-22 21:47:54,2023-11-22 21:48:56.790,,0
CAL-INT-012239,2023-11-22 09:42:45,2023-11-22 09:44:40.400,,0
CAL-INT-012240,2024-05-06 09:49:34,2024-05-06 09:50:14.420,,0
CAL-INT-012241,2025-03-01 08:58:29,2025-03-01 08:58:37.010,,0
CAL-INT-012242,2025-04-29 09:31:10,2025-04-29 09:33:26.830,,0
CAL-INT-012243,2025-04-29 09:18:44,2025-04-29 09:19:22.650,,0
CAL-INT-012257,2024-09-09 09:52:19,2024-09-09 09:52:34.530,,0
CAL-INT-012259,2024-08-16 09:39:54,2024-08-16 09:41:21.520,,0
CAL-INT-012260,2024-10-18 20:10:17,2024-10-18 20:10:47.720,,0
CAL-INT-012263,2024-11-28 10:09:31,2024-11-28 10:11:43.960,,0
CAL-INT-012265,2024-02-24 08:34:27,2024-02-24 08:34:38.490,,0
CAL-INT-012266,2024-02-24 08:32:53,2024-02-24 08:33:20.980,,0
CAL-INT-012267,2024-02-24 20:14:09,2024-02-24 20:15:18.530,,0
CAL-INT-012274,2025-05-05 10:37:47,2025-05-05 10:39:24.940,,0
CAL-INT-012280,2025-01-13 19:22:22,2025-01-13 19:25:41.010,,0
CAL-INT-012284,2025-06-14 08:07:07,2025-06-14 08:08:08.980,,0
CAL-INT-012302,2025-01-18 21:55:13,2025-01-18 21:56:30.840,,0
CAL-INT-012305,2024-10-23 18:01:28,2024-10-23 18:01:32.910,,0
CAL-INT-012313,2024-06-01 08:15:33,2024-06-01 08:17:05.330,,0
CAL-INT-012315,2025-05-10 20:19:01,2025-05-10 20:20:14.480,,0
CAL-INT-012316,2024-02-09 09:37:16,2024-02-09 09:39:04.960,,0
CAL-INT-012318,2025-02-28 09:21:53,2025-02-28 09:22:30.580,,0
CAL-INT-012319,2024-04-23 09:40:03,2024-04-23 09:40:13.290,,0
CAL-INT-012322,2024-10-03 09:28:57,2024-10-03 09:30:01.940,,0
CAL-INT-012329,2025-03-24 09:23:21,2025-03-24 09:26:25.570,,0
CAL-INT-012330,2025-03-24 09:57:09,2025-03-24 09:58:41.600,,0
CAL-INT-012337,2025-06-25 20:22:47,2025-06-25 20:25:38.850,,0
CAL-INT-012338,2024-04-17 09:10:10,2024-04-17 09:11:52.560,,0
CAL-INT-012339,2024-04-17 10:20:00,2024-04-17 10:22:29.830,,0
CAL-INT-012340,2024-04-16 09:53:07,2024-04-16 09:55:54.240,,0
CAL-INT-012341,2024-04-17 19:00:20,2024-04-17 19:00:56.220,,0
CAL-INT-012342,2024-04-16 19:22:47,2024-04-16 19:24:49.750,,0
CAL-INT-012345,2024-08-01 20:26:34,2024-08-01 20:28:34.560,,0
CAL-INT-012346,2024-12-23 20:15:24,2024-12-23 20:15:33.280,,0
CAL-INT-012347,2024-10-16 09:54:31,2024-10-16 09:55:11.890,,0
CAL-INT-012348,2025-08-11 08:50:18,2025-08-11 08:50:50.220,,0
CAL-INT-012349,2025-08-11 09:43:18,2025-08-11 09:44:44.800,,0
CAL-INT-012350,2024-09-07 20:37:54,2024-09-07 20:39:07.930,,0
CAL-INT-012354,2024-07-03 09:26:56,2024-07-03 09:28:15.830,,0
CAL-INT-012355,2024-07-03 20:37:11,2024-07-03 20:38:38.330,,0
CAL-INT-012356,2024-07-03 10:02:08,2024-07-03 10:02:42.040,,0
CAL-INT-012357,2024-07-03 09:11:55,2024-07-03 09:12:57.580,,0
CAL-INT-012364,2024-08-03 09:05:39,2024-08-03 09:07:57.590,,0
CAL-INT-012365,2024-05-17 09:33:05,2024-05-17 09:35:16.240,,0
CAL-INT-012366,2024-05-17 20:04:26,2024-05-17 20:05:23.930,,0
CAL-INT-012367,2024-05-17 09:04:53,2024-05-17 09:06:20.060,,0
CAL-INT-012368,2024-05-17 20:44:35,2024-05-17 20:46:05.210,,0
CAL-INT-012369,2024-05-17 08:57:25,2024-05-17 08:59:22.760,,0
CAL-INT-012370,2024-05-17 08:37:16,2024-05-17 08:39:05.780,,0
CAL-INT-012371,2023-11-18 09:34:23,2023-11-18 09:34:55.430,,0
CAL-INT-012380,2024-10-10 09:31:36,2024-10-10 09:32:56.490,,0
CAL-INT-012381,2024-10-10 09:59:40,2024-10-10 10:00:25.960,,0
CAL-INT-012382,2025-06-12 20:09:02,2025-06-12 20:10:51.840,,0
CAL-INT-012389,2023-09-20 09:33:43,2023-09-20 09:35:03.170,,0
CAL-INT-012390,2025-06-23 09:51:13,2025-06-23 09:52:03.340,,0
CAL-INT-012391,2025-06-23 09:02:19,2025-06-23 09:03:21.620,,0
CAL-INT-012392,2025-06-23 10:32:53,2025-06-23 10:34:18.990,,0
CAL-INT-012393,2025-06-23 08:31:48,2025-06-23 08:34:59.040,,0
CAL-INT-012394,2025-06-23 09:02:48,2025-06-23 09:04:20.070,,0
CAL-INT-012397,2024-12-25 10:17:22,2024-12-25 10:18:12.210,,0
CAL-INT-012398,2025-04-29 10:24:27,2025-04-29 10:27:03.970,,0
CAL-INT-012399,2025-04-29 19:07:57,2025-04-29 19:09:08.250,,0
CAL-INT-012400,2025-04-29 19:00:43,2025-04-29 19:01:14.000,,0
CAL-INT-012401,2025-04-29 19:05:01,2025-04-29 19:05:30.430,,0
CAL-INT-012404,2024-09-04 19:46:46,2024-09-04 19:48:34.300,,0
CAL-INT-012405,2025-02-19 10:39:37,2025-02-19 10:42:00.580,,0
CAL-INT-012406,2025-02-19 19:14:43,2025-02-19 19:16:39.090,,0
CAL-INT-012407,2025-02-19 19:59:42,2025-02-19 20:01:39.780,,0
CAL-INT-012408,2025-01-04 20:20:52,2025-01-04 20:21:42.980,,0
CAL-INT-012409,2025-01-04 09:36:28,2025-01-04 09:39:12.240,,0
CAL-INT-012410,2025-01-04 09:15:42,2025-01-04 09:17:51.380,,0
CAL-INT-012423,2025-04-21 20:49:52,2025-04-21 20:49:56.810,,0
CAL-INT-012424,2023-09-24 10:15:30,2023-09-24 10:17:47.110,,0
CAL-INT-012428,2025-02-12 10:17:02,2025-02-12 10:18:31.930,,0
CAL-INT-012429,2025-03-28 20:31:29,2025-03-28 20:32:41.430,,0
CAL-INT-012431,2023-11-26 19:29:28,2023-11-26 19:30:34.670,,0
CAL-INT-012444,2024-11-11 08:37:57,2024-11-11 08:39:41.560,,0
CAL-INT-012445,2024-11-11 19:01:43,2024-11-11 19:01:46.240,,0
CAL-INT-012446,2024-11-11 08:31:21,2024-11-11 08:32:11.680,,0
CAL-INT-012448,2024-06-19 09:08:48,2024-06-19 09:10:53.660,,0
CAL-INT-012450,2024-02-01 08:43:13,2024-02-01 08:45:11.940,,0
CAL-INT-012451,2024-02-01 10:03:25,2024-02-01 10:05:07.890,,0
CAL-INT-012452,2024-02-01 20:00:22,2024-02-01 20:02:47.090,,0
CAL-INT-012453,2024-02-01 20:52:20,2024-02-01 20:53:30.520,,0
CAL-INT-012454,2024-02-01 08:35:59,2024-02-01 08:38:05.930,,0
CAL-INT-012455,2025-07-04 10:56:31,2025-07-04 10:58:04.070,,0
CAL-INT-012456,2025-02-14 09:24:05,2025-02-14 09:24:13.790,,0
CAL-INT-012457,2025-02-14 19:12:04,2025-02-14 19:13:28.910,,0
CAL-INT-012458,2024-03-19 10:53:15,2024-03-19 10:54:13.940,,0
CAL-INT-012460,2023-11-06 09:48:13,2023-11-06 09:48:43.830,,0
CAL-INT-012461,2023-11-06 19:41:39,2023-11-06 19:42:13.780,,0
CAL-INT-012475,2024-07-25 09:15:58,2024-07-25 09:16:51.650,,0
CAL-INT-012476,2023-12-12 09:26:14,2023-12-12 09:27:10.090,,0
CAL-INT-012478,2024-11-01 09:19:30,2024-11-01 09:22:47.610,,0
CAL-INT-012479,2024-11-01 19:28:09,2024-11-01 19:30:30.670,,0
CAL-INT-012480,2025-06-27 20:15:35,2025-06-27 20:17:30.240,,0
CAL-INT-012481,2025-01-04 09:41:30,2025-01-04 09:44:01.280,,0
CAL-INT-012483,2025-08-14 09:38:52,2025-08-14 09:41:28.350,,0
CAL-INT-012484,2025-08-14 09:13:44,2025-08-14 09:15:04.290,,0
CAL-INT-012485,2025-08-14 08:29:11,2025-08-14 08:31:33.720,,0
CAL-INT-012486,2024-11-24 09:38:56,2024-11-24 09:39:00.000,,0
CAL-INT-012489,2024-03-30 09:38:46,2024-03-30 09:39:37.460,,0
CAL-INT-012493,2025-06-06 09:22:55,2025-06-06 09:25:16.230,,0
CAL-INT-012506,2024-10-26 20:12:10,2024-10-26 20:13:18.810,,0
CAL-INT-012510,2024-10-19 08:43:14,2024-10-19 08:43:17.240,,0
CAL-INT-012512,2023-10-10 09:30:08,2023-10-10 09:30:48.480,,0
CAL-INT-012514,2024-02-21 09:02:05,2024-02-21 09:03:20.390,,0
CAL-INT-012515,2024-02-21 08:26:58,2024-02-21 08:27:35.370,,0
CAL-INT-012516,2024-02-21 09:46:35,2024-02-21 09:48:44.770,,0
CAL-INT-012517,2024-10-14 09:06:03,2024-10-14 09:06:59.420,,0
CAL-INT-012518,2024-04-13 09:08:06,2024-04-13 09:09:18.770,,0
CAL-INT-012522,2025-04-14 09:04:25,2025-04-14 09:06:07.390,,0
CAL-INT-012523,2024-02-22 19:31:26,2024-02-22 19:32:19.950,,0
CAL-INT-012524,2024-10-08 19:19:18,2024-10-08 19:20:24.790,,0
CAL-INT-012545,2025-02-25 10:40:35,2025-02-25 10:42:36.450,,0
CAL-INT-012546,2024-01-13 10:03:14,2024-01-13 10:06:13.410,,0
CAL-INT-012547,2024-01-13 10:02:19,2024-01-13 10:03:08.890,,0
CAL-INT-012550,2025-05-10 09:53:29,2025-05-10 09:55:58.230,,0
CAL-INT-012551,2025-05-10 08:24:55,2025-05-10 08:25:04.870,,0
CAL-INT-012552,2025-05-10 19:11:51,2025-05-10 19:13:35.890,,0
CAL-INT-012553,2025-05-10 20:01:48,2025-05-10 20:03:28.110,,0
CAL-INT-012561,2023-12-14 10:27:25,2023-12-14 10:28:29.300,,0
CAL-INT-012562,2024-06-14 10:24:40,2024-06-14 10:25:32.560,,0
CAL-INT-012563,2024-06-14 20:32:42,2024-06-14 20:33:31.100,,0
CAL-INT-012582,2025-05-02 20:56:39,2025-05-02 20:57:42.110,,0
CAL-INT-012583,2025-05-02 19:13:55,2025-05-02 19:15:40.060,,0
CAL-INT-012584,2024-07-19 20:36:34,2024-07-19 20:37:10.020,,0
CAL-INT-012589,2024-01-20 21:14:24,2024-01-20 21:15:15.410,,0
CAL-INT-012591,2024-08-19 20:16:54,2024-08-19 20:18:12.050,,0
CAL-INT-012592,2025-07-08 09:57:44,2025-07-08 09:58:53.550,,0
CAL-INT-012593,2025-07-08 08:07:15,2025-07-08 08:08:20.960,,0
CAL-INT-012594,2025-07-08 10:24:39,2025-07-08 10:26:24.580,,0
CAL-INT-012600,2024-05-20 20:36:44,2024-05-20 20:37:39.660,,0
CAL-INT-012601,2025-05-07 09:31:15,2025-05-07 09:32:53.040,,0
CAL-INT-012602,2025-04-29 20:41:18,2025-04-29 20:42:27.510,,0
CAL-INT-012603,2024-11-05 08:26:08,2024-11-05 08:26:48.150,,0
CAL-INT-012604,2024-02-16 20:19:43,2024-02-16 20:21:33.620,,0
CAL-INT-012608,2025-07-22 09:56:21,2025-07-22 09:57:34.100,,0
CAL-INT-012612,2025-04-02 19:38:49,2025-04-02 19:39:41.840,,0
CAL-INT-012613,2024-10-11 20:16:53,2024-10-11 20:18:15.280,,0
CAL-INT-012619,2023-12-28 20:13:32,2023-12-28 20:13:45.390,,0
CAL-INT-012620,2025-02-08 20:36:05,2025-02-08 20:37:31.480,,0
CAL-INT-012621,2025-02-08 09:36:51,2025-02-08 09:38:37.860,,0
CAL-INT-012622,2025-02-08 09:06:47,2025-02-08 09:08:44.370,,0
CAL-INT-012623,2024-04-15 09:24:31,2024-04-15 09:25:57.050,,0
CAL-INT-012624,2024-04-15 10:31:00,2024-04-15 10:32:04.190,,0
CAL-INT-012625,2025-05-03 19:10:17,2025-05-03 19:11:59.570,,0
CAL-INT-012626,2023-10-27 09:27:24,2023-10-27 09:28:50.940,,0
CAL-INT-012627,2023-10-27 20:03:10,2023-10-27 20:04:37.450,,0
CAL-INT-012628,2024-06-27 19:53:25,2024-06-27 19:55:09.990,,0
CAL-INT-012629,2024-06-27 09:15:31,2024-06-27 09:16:06.120,,0
CAL-INT-012646,2025-06-13 08:31:31,2025-06-13 08:34:02.450,,0
CAL-INT-012647,2025-06-13 09:41:50,2025-06-13 09:43:43.870,,0
CAL-INT-012648,2025-04-01 09:38:58,2025-04-01 09:40:41.120,,0
CAL-INT-012649,2025-04-01 08:22:41,2025-04-01 08:23:11.060,,0
CAL-INT-012650,2025-04-01 09:33:27,2025-04-01 09:33:56.000,,0
CAL-INT-012651,2025-04-01 20:43:38,2025-04-01 20:44:20.550,,0
CAL-INT-012652,2025-01-28 19:46:33,2025-01-28 19:48:39.460,,0
CAL-INT-012654,2024-11-11 09:42:30,2024-11-11 09:45:16.460,,0
CAL-INT-012661,2025-04-03 09:45:04,2025-04-03 09:46:08.570,,0
CAL-INT-012668,2024-05-02 21:37:03,2024-05-02 21:38:11.370,,0
CAL-INT-012669,2024-12-24 09:33:05,2024-12-24 09:34:21.440,,0
CAL-INT-012670,2023-09-27 19:14:02,2023-09-27 19:14:19.790,,0
CAL-INT-012674,2024-07-23 20:44:30,2024-07-23 20:47:58.410,,0
CAL-INT-012677,2025-02-21 10:48:45,2025-02-21 10:49:31.820,,0
CAL-INT-012678,2025-02-21 09:17:16,2025-02-21 09:18:05.110,,0
CAL-INT-012679,2025-02-21 10:34:15,2025-02-21 10:35:27.000,,0
CAL-INT-012681,2024-08-20 20:01:39,2024-08-20 20:02:18.160,,0
CAL-INT-012685,2025-05-07 19:35:35,2025-05-07 19:36:23.600,,0
CAL-INT-012686,2025-05-07 19:06:38,2025-05-07 19:07:01.300,,0
CAL-INT-012689,2024-08-08 20:20:48,2024-08-08 20:22:22.650,,0
CAL-INT-012694,2023-09-20 09:45:57,2023-09-20 09:47:10.200,,0
CAL-INT-012695,2024-09-19 09:44:09,2024-09-19 09:46:11.190,,0
CAL-INT-012696,2024-03-21 09:27:57,2024-03-21 09:30:41.450,,0
CAL-INT-012697,2024-05-14 08:48:58,2024-05-14 08:49:32.690,,0
CAL-INT-012702,2023-10-27 08:20:34,2023-10-27 08:22:28.530,,0
CAL-INT-012703,2023-10-27 09:04:50,2023-10-27 09:05:30.570,,0
CAL-INT-012705,2024-07-16 20:09:52,2024-07-16 20:10:32.420,,0
CAL-INT-012706,2023-11-30 08:10:49,2023-11-30 08:13:48.950,,0
CAL-INT-012707,2024-11-13 09:01:52,2024-11-13 09:02:49.030,,0
CAL-INT-012713,2023-11-30 09:51:23,2023-11-30 09:52:54.000,,0
CAL-INT-012714,2023-11-30 09:08:09,2023-11-30 09:09:20.330,,0
CAL-INT-012715,2023-11-30 18:40:20,2023-11-30 18:42:17.120,,0
CAL-INT-012718,2024-12-28 10:47:32,2024-12-28 10:48:09.100,,0
CAL-INT-012724,2025-04-17 19:54:30,2025-04-17 19:55:59.550,,0
CAL-INT-012725,2025-04-17 10:56:20,2025-04-17 10:56:27.910,,0
CAL-INT-012729,2025-02-25 10:08:50,2025-02-25 10:10:48.900,,0
CAL-INT-012730,2025-07-19 19:25:13,2025-07-19 19:27:36.680,,0
CAL-INT-012738,2024-07-02 10:28:32,2024-07-02 10:30:04.670,,0
CAL-INT-012740,2025-08-18 09:44:18,2025-08-18 09:45:24.470,,0
